X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER
-78.657101485645271,35.730822712408312,1839,B8C3607A-F4FB-0DB2-40C3FA8FC44169A4,TAQUERIA EL TORO,3615 JUNCTION  BLVD ,RALEIGH,NC,27603,35.730816,-78.657099,19197738172
-78.784519741913215,35.801442251640545,1840,B92269BE-E479-6711-A1BE14C5EA305E06,New China Restaurant,949 N Harrison AVE,CARY,NC,27513,35.801435,-78.784517,19193809382
-78.828153137587705,35.790211929009423,1841,BA87875B-9E36-876C-3636B58B353E51C5,MELLOW MUSHROOM,4300 NW CARY PKY ,CARY,NC,27513,35.790205,-78.82815,19194637779
-78.786773290683243,35.739055114820204,1842,BAB062B0-A12D-8E7B-2408B13CF230BA17,COMFORT SUITES OF CARY FOOD SERVICE,350 ASHEVILLE AVE ,CARY,NC,27518,35.739048,-78.786771,19198524318
-78.848901692510211,35.753879592366317,1843,BACA0E87-1422-201B-1943BD061C41D44F,Wake Zone Espresso,6108 Old Jenks  RD ,APEX,NC,27502,35.753873,-78.848899,19192674622
,,1844,BAE72243-A2D2-101E-9943F70775A78A91,Kangaroo #3635/Subway,4402 Ten Ten RD ,CARY,NC,27513,,,19193637650
,,1845,BAF57704-1422-201B-194EA2F8D7034481,Super Wok,1401-L SE Maynard RD ,CARY,NC,27511,,,19193888338
-78.656236118619162,35.780579861735944,1846,BB08284B-1422-201B-190A20643F489961,Old Bar,861 W Morgan ST ,RALEIGH,NC,27603,35.780573,-78.656233,111111111111111
-78.653298225754867,35.722605245434472,1847,BB5870C2-9327-C9E4-102A24207826064D,GRILL 57,4202 FAYETTEVILLE RD ,RALEIGH,NC,27603-3608,35.722598,-78.653296,19197795757
,,1848,BBB488F5-E4D4-F7C2-C2E95824B7501475,ARCHIBALD'S TAVERN,5160 SUNSET LAKE RD ,RALEIGH,NC,27539,,,19193632378
,,1849,6584C5A9-9786-3CEE-206905DA6B5C268E,BOJANGLES,3023 WINSTON HILL DR ,CARY,NC,27519,,,19194609224
,,1850,662,Jumbo China Buffet #7,4551-130 New Bern AVE ,RALEIGH,NC,27610,,,111111111111111
-78.681847453061081,35.841845235518548,1851,6627D70B-9B1C-CA7F-C44C27110BCE7418,"Hwy 55 Burgers, Shakes & Fries",4325  GLENWOOD  AVE ,RALEIGH,NC,27612,35.841838,-78.681845,19195105016
-78.58861125387088,35.823639698453505,1852,66C72A28-E75A-69B8-B2775555339FAD4B,TACOS Y MARISCOS VALLARTA,3177 CAPITAL  BLVD ,RALEIGH,NC,27604,35.823633,-78.588609,19197902696
-78.638771767168677,35.776592810730413,1853,6853CE6A-0E64-E84F-243574D29979FF5B,ZINDA NEW ASIAN,301 FAYETTEVILLE ST ,RALEIGH,NC,27601,35.776586,-78.638769,19198250995
-78.675496893430179,35.789036940042045,1854,696569B2-3048-9838-6034894673D5D110,ZAXBY'S,2901 HILLSBOROUGH ST ,RALEIGH,NC,27606,35.78903,-78.675494,19198327707
-78.637109010061081,35.774685910963591,1855,6A6BC041-D6C9-F317-A8050B77A9C9BA6E,CALAVERA EMPANADA & TEQUILA BAR,444 S BLOUNT ST ,RALEIGH,NC,27601,35.774679,-78.637106,19196171661
,,1856,6AD26AE2-C528-359F-99DFC1A413E0D8B7,Brothers of New York,3450-158 Kildaire Farm  RD ,CARY,NC,27518,,,19193877711
,,1857,6B7FA852-C941-7C93-127B61EB49AB5C0C,BADA BING PIZZA,222-121 GLENWOOD AVE ,RALEIGH,NC,27603,,,19197541050
-78.782065149772549,35.773357657874989,1858,6C7BD25B-3048-9838-FC36A561102E5C94,UNAABI GRILL,914 KILDAIRE FARM  RD ,CARY,NC,27511,35.773351,-78.782062,111111111919
,,1859,6C9EAB9D-DC57-F023-9ABF5F236148EBC3,HIBACHI BUFFET,4205 FAYETTEVILLE  RD ,GARNER,NC,27603,,,19197710717
-78.682008143280385,35.858798268366861,1860,6DB39F0C-DA4B-3D94-1633A128B988F702,TARBOUCH,5645 CREEDMOOR RD ,RALEIGH,NC,27612,35.858791,-78.682006,19192394408
-78.638041448478518,35.777063105681748,1861,6DC30891-9D3D-235D-89533A394D6F3902,BEASLEY'S/CHUCK'S/FOX,237  S WILMINGTON ST ,RALEIGH,NC,27601,35.777056,-78.638039,19193220129
-78.678732543469934,35.784489061929285,1862,6DE9BEC8-F8EC-6CBD-B9EE850491946E64,HONORS COMMONS C-STORE,2221  DUNN AVE ,RALEIGH,NC,27695,35.784482,-78.67873,19195152124
-78.541233265084898,35.941963523048976,1863,6E8B6631-6404-7B32-F038785A53A78B3E,Mizu Sushi Steak Seafood,10750 Wakefield Commons DR ,RALEIGH,NC,27614,35.941956,-78.541231,19194532875
-78.537348825006092,35.952484425981275,1864,6E9A838D-3048-94EE-987F85BF17E4234C,HIBACHI JAPAN,11216 CAPITAL BLVD ,WAKE FOREST,NC,27587,35.952477,-78.537346,19195568882
-78.725940741020736,35.908790240735044,1865,6EBDD0AE-3048-94EE-9879B500206A0311,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,RALEIGH,NC,27613,35.908783,-78.725938,19198701515
-78.596697761461712,35.857535477493599,1866,6EF1DEF0-EC59-7373-17403F31F5EAB1B2,BROWN'S BILLARDS,5500 ATLANTIC SPRINGS RD ,RALEIGH,NC,27616,35.857528,-78.596695,111111919878
-78.810976578492159,35.785819941546059,1867,6EFA6E0C-A16D-5A75-6F50A734C2B74EA1,KOMO KOMO,1305 NW MAYNARD  RD ,CARY,NC,27513,35.785813,-78.810974,19194623555
,,1868,6F7D8189-AAB8-7FC9-BF4333120A9443B0,WABA,2502 1/2 HILLSBOROUGH  ST ,RALEIGH,NC,27607,,,19198331710
-78.781704041177903,35.786454425128319,1869,4C7A1F18-E856-BEFA-5743DF43F06BDF3C,ACADEMY STREET BISTRO,200 S ACADEMY ST ,CARY,NC,27511,35.786447,-78.781701,19193770509
-78.503779577463362,35.946891609010201,1870,4D4303DD-FB3C-BE36-DCB8808A05708ED9,CHARLIE'S KABOBS #2,929 HERITAGE LAKE  RD ,WAKE FOREST,NC,27587,35.946884,-78.503777,19194536284
,,1871,4E647208-3048-98E5-1AD916B856B981C7,SUBWAY #36806,107-147 EDINBURG SOUTH DR ,CARY,NC,27511,,,19194698422
-78.795419515520308,35.593287823739679,1872,4E7E5AE4-953C-2F22-F6C6D06391384407,THE BRICK BAR & GRILL,213 FAYETTEVILLE ST ,FUQUAY VARINA,NC,27526,35.593281,-78.795417,111111111919
-78.639978184821032,35.773604057986852,1873,4FF17E09-AA78-1F82-38B3C40F27E4152E,STARBUCKS #75937,500 Fayetteville ST ,RALEIGH,NC,27601,35.773597,-78.639976,19193349894
-78.647956274176195,35.788367518357923,1874,500003,Starbucks Coffee #08373,609 Peace St ,RALEIGH,NC,27605,35.78836,-78.647954,19197549007
-78.6929976296923,35.816777059428141,1875,500163,Sushi & Thai Restaurant,2434 WYCLIFF RD,RALEIGH,NC,27607-2903,35.81677,-78.692995,19197898180
,,1876,500187,MacGregor Draft House,107 S Edinburgh St ,CARY,NC,27511,,,19194611633
-78.676053523038846,35.778365253218425,1877,500227,Sammy's Tap And Grill,2235 AVENT FERRY RD,RALEIGH,NC,27606-2133,35.778358,-78.676051,19197553880
-78.872793267385617,35.785320499606343,1878,500275,N.Y. Pizza @ High House Crossing,2763 NC Hwy 55,CARY,NC,27519,35.785313,-78.872791,19193631007
-78.58070488390733,35.726487489817821,1879,500341,Smithfield Chicken & Bar-B-Que,4000 JONES SAUSAGE RD ,GARNER,NC,27529-9428,35.72648,-78.580702,19197790095
-78.725940741020736,35.908790240735044,1880,500354,Harris Teeter #90 Deli,13210 STRICKLAND RD ,RALEIGH,NC,27613-7536,35.908783,-78.725938,19196760589
-78.624529750902397,35.894051408414796,1881,6F9D4574-E5C6-8932-88E5CCC6D5FC1BDD,HIBERNIAN PUB & RESTAURANT,8021 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.894044,-78.624527,19198030290
-78.505158529353906,35.795123864186053,1882,6FBF3E2D-E282-AF1F-CA34B158559FAC34,HIBACHI K EXPRESS,4001 WIDE WATERS SUITE B PKY ,KNIGHTDALE,NC,27545,35.795117,-78.505156,19194804016
-78.543622672631614,35.943873133843226,1883,6FCA8B0D-14A6-E3C8-50B2146E4DCDAA96,JERSEY MIKES ,14460 NEW FALLS OF NEUSE RD ,RALEIGH,NC,27614-8227,35.943866,-78.54362,19194880262
-78.788704112818394,35.718097432710977,1884,6FD229F7-C710-9EAA-2B001190B436B533,Cozzolino's ,2982 Kildaire Farm RD ,CARY,NC,27511,35.71809,-78.788701,19193679799
,,1885,6FE55DC5-1605-1167-420012E0027DFD16,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST ,FUQUAY VARINA,NC,27526,,,19195673007
-78.533103348905684,35.948028231914712,1886,72584256-B897-4B95-0BC0C34F686A4E5E,ASUKA,2101 S MAIN ST ,WAKE FOREST,NC,27587,35.948021,-78.533101,19195702828
,,1887,74,AMRA'S,101 GLENWOOD AVE ,RALEIGH,NC,27603,,,111111111111111
,,1888,74542D46-1691-F837-5ECB11CAB6707572,JUSTIN'S GRILL,1322-A E MILLBROOK RD ,RALEIGH,NC,27609,,,19198762007
-78.570808491286044,35.866960900114726,1889,75B42EAD-DA0E-A995-E49EE7F0B94FC66E,Applebee's #353,7831 Target CIR ,RALEIGH,NC,27614,35.866954,-78.570806,19198722401
-78.816762894638686,35.804550860011808,1890,75BFDC7E-E8CC-3490-B868DAE86D0DE58C,CHIPOTLE #1946,1516 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.804544,-78.81676,19192383971
-78.317202286033435,35.833463483271181,1891,763BB91D-D57A-96F3-D84C95C524FC47E9,McDonald's #10148,141 Wakelon DR,ZEBULON,NC,27597,35.833456,-78.3172,19192696650
-78.600154151549319,35.90523604443085,1892,777AAECB-A9EF-B557-3E47BE92C668FEC7,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,RALEIGH,NC,27615,35.905229,-78.600152,19196766614
-78.658452507469931,35.797842829147378,1893,79A0677E-0022-2422-DF5473AA89257559,THE OC BAR & GRILL,1028 OBERLIN RD ,RALEIGH,NC,27605,35.797836,-78.65845,19193229710
-78.578613970534377,35.688853018288988,1894,7AD20380-3048-9838-FCA8C5E1B7DA8B1F,TGI Friday's #2175,1100 TIMBER  DR E ,GARNER,NC,27529,35.688846,-78.578611,19197791935
-78.660259959351038,35.789974375320583,1895,7B0D3468-B6B2-5BF9-D8A9DA7CD876FE0E,SUSHI GAMI,427 WOODBURN RD ,RALEIGH,NC,27605,35.789967,-78.660257,19198338883
-78.848657110408169,35.789223294515295,1896,7B147750-9B65-43E3-A355AB6A6A98ACF5,DOHERTY'S IRISH PUB & RESTAURANT,1979 HIGH HOUSE RD ,CARY,NC,27519,35.789216,-78.848654,19193889930
-78.606133604147857,35.685014294753692,1897,7B90ECCA-D781-7961-AD70A75466ABCF3D,LAS MARGARITAS,231 TIMBER DR ,GARNER,NC,27529-4870,35.685007,-78.606131,19196621030
-78.580544639792691,35.691110216716183,1898,7C820E18-3048-9838-FC952827920716C4,Moe's Southwest Grill #205,168 SHENSTONE BLVD ,GARNER,NC,27529,35.691103,-78.580542,19197790311
-78.64126083661516,35.773658440381922,1899,7C9D87E6-3048-9838-FCD19193BA4A57AB,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,RALEIGH,NC,27601,35.773651,-78.641258,19199968675
-78.740875428123999,35.795605914805776,1900,7CEBE9B3-1422-201B-19230D9C2A35046B,Lady Justice Cafe,901  Corporate Center DR ,RALEIGH,NC,27607,35.795599,-78.740873,19198901525
,,1901,7D103A7D-12E1-6D08-1A5CC168554E9E1D,Bruegger's Bagel Bakery #0701,8204-113 Tryon Woods DR ,CARY,NC,27518,,,19198510906
-78.736940098752385,35.771913853492073,1902,7D2C5E30-1422-201B-193177EC5CA6B742,GRACE Christian School Kitchen,801  Buck Jones RD ,RALEIGH,NC,27606,35.771907,-78.736937,19197836618
,,1903,BBC097E1-E3CD-1CEE-1F7877F9B69E7988,ZOE'S KITCHEN AT NORTH HILLS,141-112 PARK AT NORTH HILLS ST ,RALEIGH,NC,27609,,,19197872820
,,1904,BCEA382D-0A8E-E33B-E04888E9758A9BBD,EURO CAFE,2101' S MAIN ST ,WAKE FOREST,NC,27587,,,19197615002
-78.647781419894272,35.785692742670378,1905,BDEE91E6-3048-9933-80BFB0EE8FEC07A7,Solas/Bia,419 GLENWOOD AVE ,RALEIGH,NC,27603,35.785686,-78.647779,19197550755
-78.649708907158342,35.735751874823393,1906,BF113656-B4DC-5F73-322810CA88AC43DD,DUNKIN DONUTS #306810,3209 S WILMINGTON ST ,RALEIGH,NC,27603,35.735745,-78.649706,19198385255
,,1907,BF255EF9-05C4-04CF-45889A4BABA7AD31,TAIPEI CAFE,9825-G CHAPEL HILL RD ,MORRISVILLE,NC,27560,,,19193805868
-78.601346064547172,35.906406985274273,1908,C0015AD8-CF6A-B570-A50BA0063ABDADD3,MCDONALD'S #34347,9698 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.9064,-78.601343,19198455502
-78.612627798691065,35.841769264060368,1909,C03F831F-BEB3-8F19-FB13143FE72C7271,DUNKIN DONUTS #337301,4415 FALLS OF NEUSE RD ,RALEIGH,NC,27609,35.841762,-78.612625,19198769700
-78.324901292032351,35.820149068167233,1910,C0B32A45-E19A-40F3-90D44780A841F267,PIGGLY WIGGLY #3 DELI,507 W GANNON AVE ,ZEBULON,NC,27579,35.820142,-78.324899,19192694111
-78.420709074211871,35.804096916465042,1911,C0D1EBA7-B313-9960-5F9CC6D1A047E2EB,SHEETZ #481,505 WENDELL  BLVD ,WENDELL,NC,27591,35.80409,-78.420707,19193659032
-78.738062229192124,35.791918720473674,1912,C0DAAEA6-F514-CAE6-F73E96B6200C3D05,HYATT PLACE,710 CORPORATE CENTER DR ,RALEIGH,NC,27607,35.791912,-78.73806,19192332205
-78.581465725715887,35.835639427704308,1913,C0E4E0E3-FE6F-1A02-8D3C054E8D1D48DB,FLASHBACKS SPORTSBAR & LOUNGE,4004 CAPITAL BLVD ,RALEIGH,NC,27604,35.835632,-78.581463,19197479406
-78.76331796018151,35.770884918451607,1914,C0F63CE4-16E2-D2A2-BA40131917DFE64F,ON THE BORDER,1102 WALNUT ST ,CARY,NC,27511-4735,35.770878,-78.763315,19194600880
-78.507280400130867,35.798438628481087,1915,C0FAA30B-D0FA-922D-FF7992B10D11CF68,SLICE OF N. Y. PIZZA,1016  Shoppes at Midway ,KNIGHTDALE,NC,27545,35.798432,-78.507278,19192619478
-78.621861196682048,35.709491695146454,1916,C15FA015-F818-2BAF-B269FEE12798552E,TOOKIE'S GRILL,1322 5TH AVE ,GARNER,NC,27529,35.709485,-78.621859,19193691247
-78.647992342713621,35.784587593170393,1917,C1FCF7AD-3048-98E1-5CC8EF77ED15D744,THAIPHOON BISTRO,301 S GLENWOOD AVE ,RALEIGH,NC,27603,35.784581,-78.64799,19197204034
,,1918,C252339A-3048-98E1-5CA044B74CDE19F8,HAVELI FINE INDIAN CUISINE,962B AIRPORT  BLVD ,MORRISVILLE,NC,27560,,,19194603339
-78.660566247319025,35.900146749142323,1919,C2CCB0A3-3048-98E1-5C2A91A28EC0C000,CYPRESS OF RALEIGH CLUBHOUSE,8801 CYPRESS LAKES DR ,RALEIGH,NC,27615,35.90014,-78.660564,111111919870
-78.50464448951341,35.796457080762757,1920,C2FFF3EA-3048-9838-FC2E5C87966C9A90,BUFFALO WILD WINGS #206,6700 KNIGHDALE BLVD ,KNIGHTDALE,NC,27545,35.79645,-78.504642,19192172559
-78.640177775996364,35.789448839801395,1921,C33ED6EF-FC4C-15C6-36207FC1DF89A53A,J. Betski's,10 W Franklin ST ,RALEIGH,NC,27604,35.789442,-78.640175,19198337999
-78.660821974710586,35.760084720233188,1922,C3424C63-14C5-1408-40B111B41D24D6C8,Subway# 34670,1709 Lake Wheeler RD ,RALEIGH,NC,27603,35.760078,-78.660819,19198284231
-78.566667916478849,35.868098171220211,1923,C40000F6-AB8F-F73B-3A9397C2B1710586,MCDONALD'S #32956,8031 OLD WAKE FOREST RD ,RALEIGH,NC,27616,35.868091,-78.566665,19198787173
,,1924,C884CE57-976B-5F0F-FE1D7AA2175361DA,JIMMY JOHNS # 1027,8005-120 BRIER CREEK PKY ,RALEIGH,NC,27617,,,19198065616
-78.294187716111608,35.830165376787996,1925,C8996FCB-BAA5-14B1-5185948B12AE2600,NINA'S WING CORNER,877 E GANNON AVE ,ZEBULON,NC,27597,35.830158,-78.294185,19192692111
-78.638663896531213,35.778894696365036,1926,7D495432-568C-AA5A-30FD11C25788A74F,Crema on Fayetteville,121 Fayetteville ST ,RALEIGH,NC,27601,35.778888,-78.638661,19198325959
,,1927,7DF036C9-112A-688A-99171496017E35F7,Starbucks Coffee Co,204-200 Crossroads BLVD ,CARY,NC,27511,,,19192334905
-78.296349480933813,35.831292353513668,1928,7FC91CE2-1422-201B-198772EE5F649716,Subway #41914,841 E Gannon AVE ,ZEBULON,NC,27597,35.831285,-78.296347,19192692699
-78.582378073832089,35.873163468056696,1929,808AEDF8-AB59-6915-1B5F10ACDFD03F2A,BJ's Membership Club #177 Food Court,6301 Triangle Plantation DR ,RALEIGH,NC,27616,35.873156,-78.582375,19198766779
-78.744692979214889,35.746319662090265,1930,85DDEAB2-C05E-535B-A456A7ADFD0FE305,Craft Public House,1040 TRYON VILLAGE DR ,CARY,NC,27511,35.746313,-78.74469,19198519173
-78.868370609220719,35.860681112565892,1931,8781,Biogen Idec Cafe,"5000 Davis DR, Bldg 24",Morrisville,NC,27709-4627,35.860674,-78.868368,111111111111111
-78.795388427667092,35.780074604113828,1932,88D77601-086B-BDE9-F2928F9671031896,LA CASA DE LAS ENCHILADAS MEXICAN CUISINE,815 W CHATHAM  ST ,CARY,NC,27511,35.780068,-78.795386,19192495650
-78.638716306487282,35.777662331176067,1933,896AA596-9419-D59C-8F30BA8CB07FA9C0,BOLT BISTRO & BAR,219 FAYETTTEVILLE ST ,RALEIGH,NC,27601,35.777655,-78.638714,19198210011
-78.697100671346391,35.814580970065364,1934,899EBB8A-A096-0E13-14A120299C9C87F1,GUASACA AREPA & SALSA GRILL,4025 LAKE BOONE TRL ,RALEIGH,NC,27607,35.814574,-78.697098,19193224928
-78.528814839773034,35.950869641456663,1935,8B68C9F8-1341-B915-533D16449FA9288E,Bella Italia Pizzeria,109 CAPCOM AVE ,WAKE FOREST,NC,27587-6515,35.950863,-78.528812,19195549404
-78.837743253144893,35.85809220015198,1936,8BBE2BA6-A555-117C-24E8E88886C800A3,Byte Cafe,1009 THINK PLACE,MORRISVILLE,NC,27560,35.858085,-78.837741,19192941336
-78.640318178292134,35.837560411448962,1937,8C566654-CE7A-0FFF-9129FF4B49E60AAA,BRUEGGER'S BAGELS OF NORTH HILLS,110 PARK AT NORTH HILLS ST ,RALEIGH,NC,27609,35.837553,-78.640316,19197815733
-78.379674989927111,35.792306652743775,1938,8C8FBAF0-CA67-F6C5-9F549B87BFED91E8,MCDONALD'S # 16326,2900 WENDELL BLVD ,WENDELL,NC,27591,35.7923,-78.379672,19193653625
-78.792103446053304,35.899969810750008,1939,C8A9D635-1422-201B-19F4DBCC53FD0ACC,Trali Irish Pub,10370 Moncreiffe ,RALEIGH,NC,27617,35.899963,-78.792101,19195444141
,,1940,C8B76CD4-10A1-1141-D091D84704B91010,Mar-Y-Sol,4020-108 Capital BLVD ,RALEIGH,NC,27604,,,19194310505
-78.665991419537704,35.787534077329724,1941,C8E4449C-1422-201B-190904C681FC8593,BRUEGGERS BAGELS #18,2302  HILLSBOROUGH ST ,RALEIGH,NC,27607,35.787527,-78.665989,19198287103
-78.678732543469934,35.784489061929285,1942,CA080C5B-D60E-9690-F3C7A4F7A4624559,PORT CITY JAVA NELSON,2801 FOUNDERS DR ,RALEIGH,NC,27695,35.784482,-78.67873,19195150458
,,1943,CA9B1C48-E29B-EEC9-691F5D387DF195E1,SUBWAY #54848 @ WALMART,1057 E BROAD ST ,FUQUAY VARINA,NC,27526,,,19195220026
-78.827159344412024,35.832650111831903,1944,CAFF58A8-1422-201B-1985F00F390FAF50,Subway #42679,10300 Chapel Hill RD ,MORRISVILLE,NC,27560,35.832643,-78.827157,19199614588
,,1945,CB1E085F-1422-201B-19A94D4E0CA86E7D,Wang's Kitchen,6300-114 Creedmoor RD ,RALEIGH,NC,27612,,,19198468820
-78.776696525174771,35.592438891042924,1946,CB73ED88-E7A6-EA70-429888202F546306,ZAXBY's,1341 N MAIN ST ,FUQUAY VARINA,NC,27526,35.592432,-78.776694,19195523981
-78.819300788351057,35.853456105481939,1947,CC63C3B4-EB07-CE66-599577B25D72BE38,HAMPTON INN RDU,1010 AIRPORT  BLVD ,MORRISVILLE,NC,27560,35.853449,-78.819298,19194621620
-78.840815432322358,35.856209537740646,1948,CC70493B-F5AC-085B-05E40A73D5E6EC67,THE BRUNCH BOX,10970 CHAPEL HILL  RD ,MORRISVILLE,NC,27560,35.856202,-78.840813,19193807276
-78.783350086911426,35.906857827762011,1949,CC90A04F-8128-1002-F5FBFF69EA9CC76E,Bruegger's Bagel Bakery #93-0683,8231 Brier Creek PKY,RALEIGH,NC,27617,35.906851,-78.783347,19194848262
-78.579874025314737,35.796803325545042,1950,CE9D7EC4-11C7-153B-1A8BA6ABC0E5AF53,North Carolina End Zone Cafe,3601 New Bern AVE ,RALEIGH,NC,27610,35.796796,-78.579871,19192128000
-78.761557052734418,35.745606451406779,1951,D120BD74-AE87-0B9A-34D342FFD2CD7070,ABLE KARAOKE BAR & GRILL,6446 TRYON RD ,CARY,NC,27518,35.745599,-78.761554,19196963699
-78.504681708631551,35.797691435057509,1952,D194E770-156B-12D1-43A186E03CD99CFA,Chick-fil-A of Knightdale,6711 Knightdale BLVD,Knightdale,NC,27545,35.797684,-78.504679,19192176981
-78.848657110408169,35.789223294515295,1953,D2C9EB03-B795-1FBC-FB9819752CEA6C3A,EAST COAST WINGS & GRILL #19,1945 HIGH HOUSE RD ,CARY,NC,27519,35.789216,-78.848654,19196501667
-78.635670638874771,35.776615265182173,1954,D3168751-DFF8-F709-0996B96E865CBC0C,SUBWAY #1570,220 E MARTIN ST ,RALEIGH,NC,27601-1818,35.776608,-78.635668,19198284930
,,1955,D4136BD8-BCDB-2738-F5769968708573A1,UPPER CRUST PIE & BAKERY,8450-106 HONEYCUTT RD ,RALEIGH,NC,27615,,,19199008360
-78.646722699332344,35.881915314063477,1956,D422ED3B-0EDD-0E9D-903C9BB5F34539E5,IHOP #3331,7471 SIX FORKS RD ,RALEIGH,NC,27615,35.881908,-78.64672,19198474467
-78.519264819779906,35.960939281666569,1957,D43A58B6-EAC4-5791-73643387029E2F85,MAIN STREET GRILLE,1318 S MAIN ST ,WAKE FOREST,NC,27587,35.960932,-78.519262,19195541564
-78.557971459941967,35.854606817210346,1958,D481AF8E-CC2E-9D68-381013FAD1D53FFA,PIZZA SHACK,5621 LOUISBURG RD ,RALEIGH,NC,27616-5353,35.8546,-78.557969,19198725400
-78.858118702708637,35.835633577897177,1959,D5671811-107A-DD58-49ED996FCCC079C8,Two Guys Grille,4149 Davis DR,MORRISVILLE,NC,27560,35.835626,-78.858116,19194629336
-78.580544639792691,35.691110216716183,1960,D6669206-E410-4008-A34770DE2E96FAC1,New Japan Express,225 Shenstone BLVD,GARNER,NC,27529,35.691103,-78.580542,19197710708
-78.844609624854897,35.720854464901457,1961,D78700C4-3048-9838-FC5348905D91821E,DUNKIN DONUT BASKIN ROBBINS #344467,800 PERRY RD ,APEX,NC,27502,35.720847,-78.844607,19193035800
-78.709658759297156,35.826489316998199,1962,500401,Independence Village,3113 CHARLES B ROOT WYND,RALEIGH,NC,27612-5379,35.826482,-78.709656,19197818226
-78.615842355752932,35.685073717882482,1963,500415,Lowes Foods #185 Deli,1845 AVERSBORO RD ,GARNER,NC,27529-4836,35.685067,-78.61584,19197799907
-78.818160412762026,35.857236612266249,1964,500474,Staybridge Suites Sundowner Room,1012 AIRPORT BLVD,MORRISVILLE,NC,27560-9195,35.85723,-78.818158,19194680180
,,1965,500483,Taza Grill,6325 - 19 Falls Of Neuse Rd ,RALEIGH,NC,27615,,,19198727161
-78.472981528455406,35.798898645681447,1966,500514,Knightdale Seafood & Barbeque,706 MONEY CT ,KNIGHTDALE,NC,27545-7431,35.798892,-78.472979,19192664447
-78.643501466319137,35.840181276289982,1967,500517,Starbucks #8459,4421 SIX FORKS RD,RALEIGH,NC,27609-5761,35.840174,-78.643499,19195710713
-78.318586329282581,35.832295216854504,1968,500559,Subway,160 Wakelon St ,ZEBULON,NC,27597,35.832288,-78.318584,19192699293
-78.676053523038846,35.778365253218425,1969,500562,Abyssinia Ethiopian Restaurant,2109 AVENT FERRY RD,RALEIGH,NC,27606-2198,35.778358,-78.676051,19196648151
-78.667067306826993,35.787798849723366,1970,500590,La Rancherita,2400 HILLSBOROUGH ST,RALEIGH,NC,27607-7248,35.787792,-78.667065,19197559697
,,1971,500650,CiCi's Pizza,3501-132 Capital BLVD ,RALEIGH,NC,27604-3366,,,19198632424
-78.762913814868185,35.794697456848937,1972,500721,Cruizers #19,1205 NE MAYNARD RD,CARY,NC,27513-4175,35.79469,-78.762911,19194660308
-78.705228422393915,35.858672472774408,1973,500747,Taco Bell #1872,6404 GLENWOOD AVE ,RALEIGH,NC,27612-2620,35.858665,-78.705226,19197879805
,,1974,500769,San Carlo Italian Bistro,9660-145 FALLS OF NEUSE RD,RALEIGH,NC,27615-2473,,,19196763262
-78.776174458919641,35.7922552264058,1975,500781,Maximillian's Grille And Wine Bar,8314 CHAPEL HILL RD ,CARY,NC,27513-4051,35.792248,-78.776172,19194652455
-78.622317999825029,35.818262204697831,1976,D876821C-56CA-5445-D7058E9D8CBF8646,Costco Wholesale #645 Food Court,2838 Wake Forest RD ,RALEIGH,NC,27609,35.818255,-78.622315,19197552816
-78.872388360459425,35.743751829897114,1977,D8D373E1-3048-9933-80598190D171A8F1,QDOBA MEXICAN GRILL #215,1005 BEAVER CREEK COMMONS ,APEX,NC,27502,35.743745,-78.872386,19193628737
,,1978,D8F47704-3048-9933-8000AFA898441C4E,SUNNY'S DINER,8710-104 GLENWOOD AVE ,RALEIGH,NC,27617,,,19197877715
-78.826919890002713,35.788426938935189,1979,D9112065-B5E9-BC65-DE9BD4DF68175838,MANHATTAN CAFE - BAGEL & BAKERY,970 HIGH HOUSE RD ,CARY,NC,27513,35.78842,-78.826917,19193195225
-78.660259959351038,35.789974375320583,1980,D9CC795E-EC6E-3CE1-B61D85BA6FFD9147,Which Wich? #280,413 WOODBURN RD ,RALEIGH,NC,27605,35.789967,-78.660257,19198339424
-78.314063656521157,35.822737174347303,1981,D9D17525-3048-94EE-9849DBAE69720953,LA MEXICANITA #2,225 N ARENDELL AVE ,ZEBULON,NC,27597-2603,35.82273,-78.314061,19192692235
-78.735205866299324,35.758348944704018,1982,DA0E7D1E-3048-94EE-9853588B60CC3EAA,CROSSROADS STADIUM 20 UNIT #1874,501 CAITBOO AVE ,CARY,NC,27518,35.758342,-78.735203,19198160220
-78.542231820191205,35.981095423693603,1983,DAA705F6-0C53-0CEA-DBC5F33D3CD19FC8,HAMPTON INN WAKE FOREST HOT BREAKFAST,12318 WAKE UNION CHURCH RD ,WAKE FOREST,NC,27587,35.981088,-78.542229,19195540222
-78.687387963946691,35.841187171420444,1984,DCCC6ED5-103B-17C5-4858A9828639BABA,NATIONWIDE CAFETERIA/4401 BISTRO,4401 CREEDMOOR RD ,RALEIGH,NC,27612-3814,35.84118,-78.687385,19198813517
